제목,1학년,2학년,3학년,4학년,5학년,6학년,학년기타,영어,수학,과학,사회,음악,미술,체육,실과,국어,도덕,창의체험,통합교과,과목기타,가격,조회수,UserId
<b>물리</b>[상아사이언스]SA기체로움직이는장난감만들기(규격선택),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2200,0,00100000010000000000
<b>물리</b>[상아사이언스]SA달의변화조트로프(5인KC인증완료),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11000,0,00000100010000000000
<b>물리</b>[상아사이언스]SA휴지심을이용한풍선로켓만들기(규격선택),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3000,0,00010000010000000000
<b>물리</b>[와니사이언스]고리자석(6색1조),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000,0,00100000010000000000
<b>물리</b>[와니사이언스]소리팽이만들기(1명세트),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1200,0,01000000000000000100
<b>물리</b>[와니사이언스]코끼리나팔(10개입)WN-5033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,0,01000000000000000001
<b>물리</b>[와니사이언스]크리스탈요술만화경,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5500,10,11011000010010000111
<b>물리</b>[와니사이언스]태양광자동차만들기(창작폐품활용1명세트),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5450,0,00010000010000000000
<b>물리</b>[와니사이언스]플라스틱테두리거울(2개1조),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500,0,00100000000000000001
<b>물리</b>[한진과학]고무동력윈드카(방향조절),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000,0,00100000010000000000
<b>물리</b>[한진과학]팬플릇만들기(5인세트),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11000,0,00100000010000000000
<b>물리</b>교과서에나오는모래시계(옵션선택),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,00100000000000000001
<b>물리</b>돋보기(플라스틱제/스텐제),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4400,0,00000100010000000000
<b>물리</b>잡으면돌아가는예쁜선풍기만들기(스탠드포함개별포장),1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,5000,14,11111110010000100110
<b>물리</b>종합자석세트(11종),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45800,0,00100000010000000000
<b>물리</b>창의력의자쌓기(24개),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7000,2,10100000000000000100
<b>물리</b>테두리플라스틱거울(2개1조),0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5500,2,00110000010000000001
<b>미술/만들기재료</b>[모나미]붓펜드로잉12개입1갑,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000,0,01000000000000000010
<b>미술/만들기재료</b>[재미스쿨]벤타슈링클힛툴(색상선택),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55000,0,00100000000010000000
<b>미술/만들기재료</b>[쥬크박스]공예철사(1mm/10m1.5mm/4.6m2mm/3m),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,0,00000010000010000000
<b>미술/만들기재료</b>[킹콩박스]비접착펠트지A410색혼합,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000,0,01000000000000000100
<b>미술/만들기재료</b>[킹콩박스]접착펠트지A410색혼합,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,01000000000000000100
<b>미술보조용품</b>[아모스]글라스데코(1/2/3/5/9택1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6000,0,10000000000000000001
<b>미술워크북</b>아이들이좋아하는그림그리기,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11500,0,00000010000010000000
<b>미술워크북</b>한권으로끝내는종이접기,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12800,0,01000000000010000000
<b>미술이론/비평</b>미술실기교실2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20000,0,00000010000010000000
<b>미술이론/비평</b>정밀묘사,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10000,0,00000010000010000000
<b>바구니/수납함/박스</b>[나성]리빙박스미니서랍플라스틱서랍리빙박스,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500,0,00001000000000000001
<b>바구니/수납함/박스</b>[라임메디칼코리아]냉장고오픈저안트레이1호(12cm),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6360,0,00000010000000000001
<b>바구니/수납함/박스</b>[시스맥스]UP시스템트레이-2Pack,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000,0,00001000000000000001
<b>바구니/수납함/박스</b>[시스맥스]마이룸멀티큐브(4색택1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500,0,00000010000000000001
<b>바구니/수납함/박스</b>[아이스크림]NEW크라프트수납정리함(과제/노트제출유인물/수업자료정리),1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,14000,71,11111111100000010111
<b>바구니/수납함/박스</b>[아이스크림]내맘대로책상서랍정리함,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3500,6,10101110000000010001
<b>바구니/수납함/박스</b>[아이스크림]자석수납함(소형/중형/대형),1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,4300,77,11111110100100010111
<b>바구니/수납함/박스</b>★40%할인★[아이스크림]3칸책상서랍정리함,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2500,9,11011010000000101101
<b>바구니</b>[다나통상]노란사각바구니(1호~5호택1),0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2500,4,00110010000000000101
<b>바구니</b>[빅드림]다용도바스켓노랑바구니(1~4호사이즈),0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1400,7,01101110000010000101
<b>바구니</b>[시스맥스]마이룸S&amp;S/중(색상선택),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4200,0,00100000000000000001
<b>바인더류</b>[에코청운화일]멀티칼라슬라이딩화일,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23000,0,00000010000000000001
<b>발표수업도구</b>[소별]게임용양면OX판(1개소/대2종택1)낱개,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2500,0,01000000000000010000
<b>발표수업도구</b>[슈퍼쌤]무비슬레이트(미니),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8000,0,01000000000000010000
<b>발표수업도구</b>[슈퍼쌤]연극수업용무비슬레이트(대형블랙),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000,2,00110000000000010001
<b>발표수업도구</b>[아이스크림]스탠딩자석클립화이트보드A4(세로형가로형)A3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7000,3,01011000001000010001
<b>발표수업도구</b>[아이스크림]양면모둠자석보드(색상택1),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12000,2,00100010000000000101
<b>발표수업도구</b>[아이스크림]옥이샘의뚝딱번호뽑기통(발표추첨교실놀이),1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,18000,40,11111111100000010111
<b>발표수업도구</b>[아이스크림]옥이샘의룰렛돌림판(발표/당첨/번호뽑기),1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,28000,37,11111110101001010111
<b>발표수업도구</b>[피오피스토리]두루두루학습걸이학급경영교과인성,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1600,7,01111011001000010101
<b>발표수업도구</b>★50%할인★[아이스크림]버츄조끼(버츄프로젝트미덕조끼),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6000,2,00101000000000010100
<b>배구/피구/핸드볼</b>[베스타]소프트터치칼라배구공5호,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15000,0,00000010000001000000
<b>배구/피구/핸드볼</b>[스매싱]안전피구공,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20000,0,00010000000001000000
<b>배구/피구/핸드볼</b>[스타스포츠]안전소프트발리볼초등용(21/25cm2종택1),0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37000,0,00000010000001000000
<b>배구/피구/핸드볼</b>[아이스크림]안전피구공(공기주입이필요없는스폰지폼소재),0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,12000,10,01111110000001000011
<b>배구/피구/핸드볼</b>[플레이핏]긴꼬리피구공,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9900,0,00100000000001000000
<b>보건/안전</b>[아이스크림]안전교육컬러링워터북(안전/두들북),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8000,2,10100000000000000101
<b>보조배터리/충전기</b>[코시]고속무선충전겸용접이식태블릿&amp;스마트폰거치대,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26000,0,00000010000000000001
<b>볼클레이</b>[대한산업]칼라폼50g지퍼,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1300,0,01000000000010000000
<b>볼클레이</b>[미술샘]클레이love가족액자(5인용),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16000,0,00000010000010000000
<b>볼클레이</b>[민화샵]칼라폼클레이10g5색세트,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,10000000000000000001
<b>볼클레이</b>[민화샵]칼라폼클레이점토50g(14색택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,800,0,00100000000010000000
<b>볼클레이</b>[아트랄라]북극곰과남극펭귄(4인용),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8500,0,00010000001000000000
<b>볼펜</b>[더블에이]실크젤펜중성펜(옵션선택),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,0,00001000000010000000
<b>볼펜</b>[동아]파인테크볼펜0.3mm12자루(색상선택),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8400,0,00000010000010000000
<b>볼펜</b>[모닝글로리]그랜드볼볼펜0.5mm/0.7mm/1.0mm(검정/빨강/파랑택1),0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,400,2,00000100011000000000
<b>볼펜</b>[문화연필]다색볼펜에스0.7mm(고급볼)낱개(색상선택),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700,2,00001000000000000001
<b>볼펜</b>[유니]제트스트림0.38mm유성볼펜(옵션선택),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1800,0,01000000000000000100
<b>볼펜</b>[유니]제트스트림SXN-150-05유성볼펜/0.5mm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1800,0,00100000000000000001
<b>볼펜</b>[유니]제트스트림SXN-150-07유성볼펜/0.7mm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1800,0,00001000000000010000
<b>볼펜</b>[자바펜]제트3색볼펜1.0mm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,0,00100000000000010000
<b>볼펜</b>[제브라]사라사중성펜0.5/JJ3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1800,0,00100000000000000001
<b>부교재</b>[아이스크림]오사공(5학년사회교사용PDF무료제공),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000,10,00001000001000000000
<b>부교재</b>[아이스크림]육사공(리뉴얼6학년사회교사용PDF무료제공),0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000,9,00001100001000000000
<b>부자재/기타</b>[이지피아]무지스크랩북,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2000,5,00101110101000010001
<b>부자재/도구</b>[한우리]한지양철붓2호,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,780,0,01000000000010000000
<b>부채</b>[오케이아트]목손잡이미니부채(2type),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1800,0,00000010000000000001
<b>부채</b>[유니아트]한지합죽선부채(소/대2종택1),0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2200,4,00111010000010000001
<b>부채</b>[토단]더위사냥부채만들기_5인용(4종택1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000,0,10000000000000000010
<b>북아트교양/기타</b>[매직북스]세계여러나라국기팝업북/깃발북,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8800,0,00100000000000000100
<b>북아트교양/기타</b>[미술샘]아름다운인터넷세상만들기(5인용),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8500,0,00000010000010000000
<b>북아트우리나라</b>[매직북스]한국사지도연표(우리나라포일아트부록포함),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7800,0,00001000000000000001
<b>북아트우리나라</b>[몽스쿨]전통북아트-맛있는김치,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2950,0,10000000000000000010
<b>북아트우리나라</b>[칼라노리]옛날집&amp;지금집북아트,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3800,0,01000000000000000010
<b>북아트자연과학</b>[탑키드]북아트_세계의발명가들,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3500,0,00010000000000000100
<b>분수/소수</b>[네모세모]말랑이자석형분수학습판(기본형+분리형)(18개),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21600,0,00100000100000000000
<b>분수/소수</b>[이선생]자석분수막대(27cm),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12000,0,00001000100000000000
<b>블랙박스/자동차용품</b>[포세이드]차량용고속무선충전거치대+듀얼포트시거잭(15WFOD방식2타입거치대),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,59000,9,01000010000000000011
<b>블랙보드</b>[문교]자석블랙보드,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,0,00000010000000000001
<b>블록</b>[이지피아]이지툭툭블럭70g리필(옵션선택:색상18종),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3500,0,00000010000010000000
<b>비누만들기</b>[도토리클래스]미니리스비누,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18000,0,01000000000010000000
<b>비누만들기</b>[쪼물락비누]눈사람세트만들기(1인용4인용10인용),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6000,2,00010000000010000100
<b>비누만들기</b>[쪼물락비누]송편세트만들기(1인용5인용10인용),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6000,0,00000100000010000000
<b>비누만들기</b>[쪼물락비누]화과자세트만들기(1인용5인용10인용),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6000,0,00100000000010000000
<b>비즈/단추/오브제</b>[민화샵]비즈공예재료24칸세트(10종택1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9000,0,00001000000000000010
<b>비즈/큐빅스티커</b>[유니아트]비즈스티커(51종택1),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1500,2,10000010000000000101
<b>비즈/큐빅스티커</b>[유니아트]큐빅비즈다양한모양(색상혼합25g),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,00000010000000000001
<b>비즈</b>[오케이아트]나무구슬(종합100g),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,01000000000000000010
<b>비즈데코</b>[민화샵]우리나라보석십자수키링만들기(3종택1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,00001000000000000100
<b>비즈데코</b>[토단]보석십자수푸드자석만들기(12종택1),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3500,0,10000000000010000000
<b>비타민/영양간식</b>[소별]초등간식뽀로로비타민필수영양소(약500정/600g비타민C/D2종택1)1통,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30000,0,00000010000000000001
<b>빗자루/쓰레받기</b>[크린빌리지]이태리쓰레받이,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3500,0,00100000000000000100
<b>빙고</b>[보드게임]조이매스빙고게임BingoGame,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000,0,00100000000000000001
<b>사무용가위</b>[평화]T-201티타늄코팅가위,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6000,2,01000010000000000011
<b>사무용가위</b>[평화]블랙코팅가위,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5000,2,00000110000010000001
<b>사무용컷터(소형)</b>[화신]T-201커터(오토락),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,0,00100000000000000001
<b>사회/역사게임</b>[아이스크림]두근두근세계여행(교육카드게임),0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,12000,6,01001100001000000110
<b>색상지/디자인지</b>[두성]머메이드지4절(색상선택),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,0,00000010000010000000
<b>색상지/디자인지</b>[종이나라]A4양면색상지/10색150매,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12000,0,00010000000010000000
<b>색상지/디자인지</b>[킹콩박스]8절색상지(120g/㎡)100장,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000,0,01000000000000000010
<b>색연필</b>[동아]종이말이색연필12색(규격선택),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000,0,00100000000010000000
<b>색연필</b>[문교]채점용만점색연필낱개(1자루),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300,2,00101000100000000000
<b>색연필</b>[문화연필]12색틴색연필,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6000,0,00100000000010000000
<b>색연필</b>[문화연필]24색틴색연필,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,0,00100000000000000001
<b>색연필</b>[문화연필]지함14색색연필,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000,0,00001000000010000000
<b>색연필</b>[보성아이엔티]다이아몬드색연필(1타/12개),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3000,0,01000000000000010000
<b>색연필</b>[아모스]교사채점용파스넷색연필/빨강(옵션선택),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,0,00001000000000000001
<b>색연필</b>[아모스]파스넷218색,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14000,0,00000010000010000000
<b>색연필</b>[아모스]파스넷색연필12색,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000,0,01000000000000000010
<b>색연필</b>[아모스]파스넷색연필18색,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14000,2,01000000000000000010
<b>색연필</b>[아모스]파스넷색연필24색,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18000,0,10010000000000000101
<b>색연필</b>[지구화학]뽀로로미니색연필샤프식(옵션선택),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4000,0,01000000000000000010
<b>색연필</b>[지구화학]슈퍼색연필12색/샤프식,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000,0,10000000000010000000
<b>색연필</b>[지구화학]투명이색연필샤프식(옵션선택),0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4500,2,00100010000010000000
<b>색연필</b>[챌로팬시]캐릭터색연필12색(샤프식),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000,0,00100000000010000000
<b>색연필</b>[파버카스텔]수채색연필24색틴케이스,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28000,0,01000000000000000010
<b>색연필</b>[파버카스텔]수채색연필틴케이스36색/115931,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36000,0,00000010000010000000
<b>색연필</b>[파버카스텔]일반색연필틴케이스36색/115846,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,32000,2,00000110000010000001
<b>색연필</b>[파버카스텔]틴케이스수채색연필24색,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26000,0,00100000000010000000
<b>색연필</b>[파버카스텔]틴케이스수채색연필36색,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36000,0,00000100000010000000
<b>색연필</b>[파버카스텔]틴케이스일반색연필24색,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,24000,3,00100010000010000001
<b>색종이/지류</b>[만꾸]가을겨울색종이미술관종이접기세트(1~3단계택1),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20000,0,10000000000010000000
<b>색종이/지류</b>[매직북스]전통문양양면색종이(고급형),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2500,0,00000100000010000000
<b>색종이/지류</b>[색지청]4차산업혁명종이접기로날자,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,00100000000000000100
<b>색종이/지류</b>[색지청]멸종위기동물종이접기로날자,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,00100000000000000100
<b>색종이/지류</b>[색지청]세계전통의상종이접기(4종택1),0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4000,2,00011001000000000100
<b>색종이/지류</b>[색지청]신나는놀이동산종이접기로날자,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,00100000000000000100
<b>색종이/지류</b>[색지청]지풀미패턴양면색종이(5×5cm/7.5×7.5cm/15×15cm),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,01000000000000000010
<b>색종이/지류</b>[오케이아트]세계여러나라스크래치그림,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2500,0,00000100000010000000
<b>생물</b>[와니사이언스]형루페(10배)WN-2537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3500,0,00100000000000000100
<b>생존수영교육</b>[YSEM]생존수영연필꽂이만들기(2종택1),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5800,0,00100000000010000000
<b>생존수영교육</b>[매직북스]생존수영수상안전형시어터,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1900,16,11111010000001000111
<b>생존수영교육</b>[이든교육]무지저금통,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500,0,00100000000000000100
<b>생존수영교육</b>[이든교육]파라코드팔찌만들기_일반형(30인1세트),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88000,0,00100000000001000000
<b>생활/계절/건강</b>[scoop]스쿱뉴히팅패드(무릎담요증정!),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,85000,9,00000110000000000001
<b>생활/계절/건강</b>[scoop]스쿱데스크히팅패드핸드워머/손난로(무료배송),0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,75000,6,00101010000000000011
<b>생활/위생용품</b>[청소연구소]레스베러거품형핸드워시리필730ml2개입,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18400,0,00000010000000000001
<b>생활/위생용품</b>[청소연구소]레스베러핸드워시스타터키트(핸드워시1개+용기1개),1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,13200,45,11111110011001100111
<b>생활/위생용품</b>[큐폴드]접이식카트폴딩박스세트(분리형4바퀴),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,92000,2,00100000001000000001
<b>생활안전</b>[YSEM]학교폭력예방스티치스트링아트기초도안(5종세트),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,17000,2,00001010000010000100
<b>생활안전</b>[이든교육]응급상황페이퍼실습키트_심폐소생술과자동심장충격기,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2900,17,11111110000001000110
<b>생활용품</b>[쥬크박스]수면안대(무지),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,2,00100000000001000001
<b>샤프/샤프심</b>[스테들러]연필깍이통형2홀512-001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4500,0,00100000000000000001
<b>샤프/샤프심</b>[카카오프렌즈]리틀샤프심,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500,0,00100000000000000010
<b>샤프/샤프심</b>★6월9일재입고예정★[아이스크림]샤펜(2B전용심4개포함),1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1500,11,11101110000000010111
<b>서류함/서류받침</b>[시스맥스]시스템Ⅱ서류함10단,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,61000,0,00000010000000000100
<b>서예</b>[아이스크림]명필서예붓+연적세트,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3500,3,00110000000010000000
<b>서예</b>[아이스크림]물로연습하는수필서예준비물(3~4학년_금성)(최신개정교육과정반영),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3500,0,00010000000010000000
<b>서예</b>[이지피아]물로쓰는서예붓글씨연습,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000,0,00100000000010000000
<b>서예붓</b>[단아미]한석봉서예붓1호,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2500,0,00100000000010000000
<b>서예용품</b>[경남지업사]화선지학생용1/8지250매,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8000,0,00100000000010000000
